Time_min,Temp_In_C,Temp_Out_C
67.5,70.2,68.65
67.5166666666667,71.03,68.28
67.5333333333333,70.12,68.31
67.55,70.81,67.96
67.5666666666667,70.46,68.01
67.5833333333333,70.1,67.67
67.6,70.32,68.02
67.6166666666667,69.98,67.43
67.6333333333333,70.19,67.44
67.65,70.28,67.85
67.6666666666667,70.33,67.73
67.6833333333333,70.08,67.09
67.7,70.35,66.68
67.7166666666667,70.7,67.27
67.75,69.66,67.08
67.7666666666667,70.22,66.69
67.7833333333333,70.14,67.2
67.8,70.45,66.84
67.8166666666667,69.96,66.44
67.8333333333333,70.69,66.21
67.85,70.16,66.57
67.8666666666667,70.48,65.95
67.8833333333333,70.19,66.4
67.9,70.39,66.6
67.9166666666667,70.05,65.84
67.9333333333333,70.3,66.15
67.95,69.78,66.52
67.9666666666667,69.99,65.23
67.9833333333333,69.83,65.88
68,70.29,65.7
68.0166666666667,70.47,65.44
68.0333333333333,69.85,65.27
68.05,70.28,65.39
68.0666666666667,70.33,65.62
68.0833333333333,70.32,65.23
68.1,70.47,65.19
68.1166666666667,70.31,65.09
68.1333333333333,70.35,64.94
68.15,70.11,65.04
68.1666666666667,69.99,65.07
68.1833333333333,70.34,64.56
68.2,70.33,64.6
68.2166666666667,70.21,64.68
68.2333333333333,70.01,64.42
68.25,70.03,64.84
68.2666666666667,70.19,64.32
68.2833333333333,69.37,64.47
68.3,69.78,64.11
68.3166666666667,70.18,64.19
68.3333333333333,70.45,63.99
68.35,70.19,63.82
68.3666666666667,70.48,63.75
68.3833333333333,70.29,63.74
68.4,69.85,63.97
68.4166666666667,70.17,63.57
68.4333333333333,70.3,63.61
68.45,70.28,63.98
68.4666666666667,70.62,63.52
68.4833333333333,70.31,63.62
68.5,70.04,63.41
68.5166666666667,69.76,63.21
68.5333333333333,70.48,62.98
68.55,70.4,63.32
68.5666666666667,70.36,62.68
68.6,70.67,62.84
68.6166666666667,70.85,62.75
68.6333333333333,69.61,62.69
68.65,70.3,62.74
68.6666666666667,69.96,62.69
68.6833333333333,69.47,62.8
68.7,70.01,62.63
68.7166666666667,70.27,62.35
68.7333333333333,70.26,62.21
68.75,70.45,62.33
68.7666666666667,70.18,62.45
68.7833333333333,69.89,62.33
68.8,69.92,62.16
68.8166666666667,70.11,62.21
68.8333333333333,70.07,61.81
68.85,70.4,61.94
68.8666666666667,70.7,61.73
68.8833333333333,70.08,62.16
68.9,70.22,62.07
68.9166666666667,69.98,62.13
68.9333333333333,70.93,61.97
68.95,70.09,61.57
68.9666666666667,70.38,61.76
68.9833333333333,69.79,61.83
69,70.11,61.88
69.0166666666667,69.95,61.64
69.0333333333333,70.22,61.74
69.05,69.9,61.87
69.0666666666667,70.07,61.72
69.0833333333333,70.03,61.77
69.1,70.59,61.77
69.1166666666667,70.27,61.28
69.1333333333333,70.21,61.84
69.15,70.32,62.14
69.1666666666667,70.47,61.55
69.1833333333333,70.33,61.49
69.2,70.21,61.7
69.2166666666667,70,61.62
69.2333333333333,70.08,61.8
69.25,70.21,61.83
69.2666666666667,70.06,60.96
69.2833333333333,69.98,61.65
69.3,70.36,61.65
69.3166666666667,69.98,61.99
69.3333333333333,70.14,61.43
69.35,70,61.72
69.3666666666667,69.72,62.34
69.3833333333333,69.47,62.25
69.4,70.18,61.58
69.4166666666667,70.09,62.14
69.45,70,62.3
69.4666666666667,69.73,62.25
69.4833333333333,70.76,62.14
69.5,70.2,62.61
69.5166666666667,70.15,61.96
69.5333333333333,70.06,62.22
69.55,69.97,62.72
69.5666666666667,69.55,62.56
69.5833333333333,69.97,62.76
69.6,70.42,63.13
69.6166666666667,69.86,62.71
69.6333333333333,69.8,62.86
69.65,69.47,63.31
69.6666666666667,69.89,63.7
69.6833333333333,68.72,63.2
69.7,69.55,63.31
69.7166666666667,70.04,63.56
69.7333333333333,70.27,63.62
69.75,69.95,64.15
69.7666666666667,69.7,64.36
69.7833333333333,69.88,64.06
69.8,70.37,64.43
69.8166666666667,69.47,64.13
69.8333333333333,70.11,65.01
69.85,69.7,64.61
69.8666666666667,69.7,64.8
69.8833333333333,69.82,65.64
69.9,70.26,65.38
69.9166666666667,69.45,65.65
69.9333333333333,69.56,65.69
69.95,70.52,66.01
69.9666666666667,70.03,66.75
69.9833333333333,69.94,66.43
70,70.06,67.15
70.0166666666667,69.57,66.98
70.0333333333333,70.13,67.69
70.05,69.99,67.51
70.0666666666667,69.09,67.64
70.0833333333333,68.77,68.28
70.1,69.67,67.42
70.1166666666667,69.9,67.81
70.1333333333333,69.15,68.8
70.15,69.76,68.86
70.1666666666667,69.4,69.03
70.1833333333333,69.62,69.85
70.2,70.16,70.36
70.2166666666667,69.5,70.38
70.2333333333333,69.31,70.61
70.25,69.67,70.61
70.2666666666667,69.7,70.91
70.3,69.95,70.84
70.3166666666667,69.58,71.21
70.3333333333333,69.72,71.57
70.35,69.61,71.96
70.3666666666667,69.78,71.84
70.3833333333333,69.64,71.81
70.4,69.75,71.91
70.4166666666667,69.55,71.88
70.4333333333333,69.54,71.68
70.45,69.77,71.75
70.4666666666667,69.48,70.81
70.4833333333333,69.73,71.97
70.5,69.62,70.78
70.5166666666667,69.88,71.55
70.5333333333333,69.28,71.08
70.55,69.56,71.5
70.5666666666667,69.62,70.81
70.5833333333333,69.7,70.46
70.6,69.72,69.87
70.6166666666667,69.41,70.09
70.6333333333333,69.61,70.59
70.65,69.63,70.17
70.6666666666667,69.49,69.92
70.6833333333333,69.53,69.59
70.7,69.79,69.52
70.7166666666667,69.81,69.29
70.7333333333333,69.97,69.58
70.75,69.61,69.18
70.7666666666667,69.96,69.05
70.7833333333333,69.8,69.03
70.8,69.73,69.33
70.8166666666667,69.83,69.3
70.8333333333333,70.19,67.18
70.85,69.16,69.47
70.8666666666667,69.27,69.15
70.8833333333333,69.67,69.26
70.9,69.8,69.37
70.9166666666667,69.88,70.11
70.9333333333333,69.09,69.97
70.95,69.88,70.09
70.9666666666667,69.73,69.31
70.9833333333333,69.65,70.27
71,69.62,70.37
71.0166666666667,70.1,70.66
71.0333333333333,70.12,70.61
71.05,69.29,70.83
71.0666666666667,69.64,71.05
71.0833333333333,69.7,70.56
71.1,69.72,70.83
71.1166666666667,69.67,70.6
71.15,69.58,71.06
71.1666666666667,69.71,71.11
71.1833333333333,69.72,70.82
71.2,69.45,70.62
71.2166666666667,70.05,70.81
71.2333333333333,69.64,70.66
71.25,70.25,70.19
71.2666666666667,69.76,70.5
71.2833333333333,69.61,70.13
71.3,69.84,70.11
71.3166666666667,69.69,70.03
71.3333333333333,69.94,69.33
71.35,69.8,69.71
71.3666666666667,69.62,68.95
71.3833333333333,69.76,69.5
71.4,69.68,69.3
71.4166666666667,69.64,69.28
71.4333333333333,69.8,68.92
71.45,69.54,68.89
71.4666666666667,69.9,68.76
71.4833333333333,69.65,69.3
71.5,69.7,68.75
71.5166666666667,69.74,68.76
71.5333333333333,70.09,68.93
71.55,69.07,69.2
71.5666666666667,69.63,69.01
71.5833333333333,69.98,69.22
71.6,70.16,69.02
71.6166666666667,69.89,69.51
71.6333333333333,69.51,68.36
71.65,69.27,70
71.6666666666667,69.93,69.52
71.6833333333333,70.14,69.82
71.7,69.61,70.11
71.7166666666667,69.41,69.71
71.7333333333333,69.77,70.1
71.75,70.09,70.33
71.7666666666667,69.85,70.23
71.7833333333333,69.82,70.53
71.8,70.15,70.28
71.8166666666667,69.91,70.52
71.8333333333333,69.77,70.31
71.85,69.79,70.47
71.8666666666667,69.83,70.45
71.8833333333333,69.36,70.41
71.9,69.62,70.05
71.9166666666667,70.12,70.29
71.9333333333333,69.9,70.01
71.95,70.04,69.75
71.9666666666667,69.88,70.26
72,69.51,69.94
72.0166666666667,70.07,68.62
72.0333333333333,70.16,69.37
72.05,70.24,68.9
72.0666666666667,69.49,69.34
72.0833333333333,69.73,69.74
72.1,69.91,69.3
72.1166666666667,69.67,69.31
72.1333333333333,69.43,69.06
72.15,69.98,68.98
72.1666666666667,70,68.73
72.1833333333333,70.74,68.83
72.2,70.34,69.46
72.2166666666667,69.94,68.58
72.2333333333333,70.56,68.66
72.25,69.72,68.58
72.2666666666667,69.95,68.71
72.2833333333333,69.64,68.89
72.3,70.47,68.32
72.3166666666667,69.88,68.5
72.3333333333333,70.06,68.51
72.35,70.29,68.58
72.3666666666667,70.01,68.35
72.3833333333333,69.61,68.56
72.4,70.49,67.8
72.4166666666667,70.09,68.27
72.4333333333333,70.05,68.24
72.45,70.14,68.14
72.4666666666667,70.01,68.31
72.4833333333333,70.48,67.99
72.5,70.85,67.91
72.5166666666667,69.67,67.45
72.5333333333333,70.14,68.08
72.55,69.97,67.64
72.5666666666667,70.08,67.94
72.5833333333333,70.22,67.85
72.6,70.14,67.74
72.6166666666667,70.05,67.65
72.6333333333333,69.85,67.52
72.65,69.65,67.66
72.6666666666667,70.07,67.5
72.6833333333333,70.08,67.43
72.7,70.19,67.95
72.7166666666667,70.13,66.91
72.7333333333333,69.97,67.13
72.75,70.09,66.98
72.7666666666667,70.04,66.98
72.7833333333333,70.22,67.19
72.8,69.85,66.79
72.8166666666667,70.73,66.81
72.85,69.77,66.35
72.8666666666667,70.05,66.12
72.8833333333333,70.08,66.76
72.9,70.07,66.97
72.9166666666667,70.65,66.44
72.9333333333333,70.3,66.15
72.95,69.9,66.06
72.9666666666667,70.07,65.87
72.9833333333333,70.26,66.17
73,70.13,66.02
73.0166666666667,68.66,66.06
73.0333333333333,70.11,65.38
73.05,69.79,65.28
73.0666666666667,69.84,65.78
73.0833333333333,70.76,65.24
73.1,70.05,65.46
73.1166666666667,70.3,64.56
73.1333333333333,70.12,65.24
73.15,70.19,64.85
73.1666666666667,70.12,64.58
73.1833333333333,70.16,65.12
73.2,70.11,65.32
73.2166666666667,70.28,64.32
73.2333333333333,70.18,64.66
73.25,70.38,64.99
73.2666666666667,70.04,64.28
73.2833333333333,70.26,64.71
73.3,69.85,64.54
73.3166666666667,70.24,64.34
73.3333333333333,70.19,64.1
73.35,70.24,64.1
73.3666666666667,70.33,64.1
73.3833333333333,71.04,63.63
73.4,70.41,64.01
73.4166666666667,70.26,63.64
73.4333333333333,70.53,63.63
73.45,70.45,63.87
73.4666666666667,70.66,63.49
73.4833333333333,70.19,62.98
73.5,70.09,63.15
73.5166666666667,70.39,63.64
73.5333333333333,70.12,63.15
73.55,70.28,63.22
73.5666666666667,70.25,63.06
73.5833333333333,70.28,63.08
73.6,70.08,62.81
73.6166666666667,70.34,62.91
73.6333333333333,70.23,63.02
73.65,70.14,62.88
73.6666666666667,70.19,62.63
73.7,70.12,62.47
73.7166666666667,70.19,62.3
73.7333333333333,70.44,62.69
73.75,70.85,62.9
73.7666666666667,70.4,62.28
73.7833333333333,70.16,63.18
73.8,70.36,62.36
73.8166666666667,70.05,62.32
73.8333333333333,70.08,62.33
73.85,70.05,61.82
73.8666666666667,70.22,61.88
73.8833333333333,69.96,62.03
73.9,69.81,61.83
73.9166666666667,70.29,61.83
73.9333333333333,71.11,62.15
73.95,70.42,61.57
73.9666666666667,70.12,61.68
73.9833333333333,70.19,61.6
74,70.17,61.51
74.0166666666667,70.33,61.83
74.0333333333333,70.07,61.28
74.05,70.25,61.07
74.0666666666667,70.37,61.34
74.0833333333333,70.22,61.4
74.1,70.14,61.35
74.1166666666667,70.04,61.66
74.1333333333333,69.94,61.13
74.15,70.36,61.23
74.1666666666667,69.98,61.43
74.1833333333333,70,61.24
74.2,70.6,61.11
74.2166666666667,69.26,61.26
74.2333333333333,70.45,60.15
74.25,69.9,61.06
74.2666666666667,69.89,61.13
74.2833333333333,70.01,61.08
74.3,69.15,60.83
74.3166666666667,70.01,61.62
74.3333333333333,69.94,60.86
74.35,69.39,60.09
74.3666666666667,70.23,61.21
74.3833333333333,69.6,62.39
74.4,69.37,61.67
74.4166666666667,70.26,61.26
74.4333333333333,70.22,61.28
74.45,69.96,61.57
74.4666666666667,70.18,61.73
74.4833333333333,69.79,61.83
74.5,69.82,61.89
74.5166666666667,69.82,61.91
74.55,70.15,61.57
74.5666666666667,69.51,62.27
74.5833333333333,70,62.19
74.6,70.04,62.16
74.6166666666667,69.58,63.01
74.6333333333333,70.46,63.2
74.65,69.98,62.44
74.6666666666667,69.44,62.56
74.6833333333333,70.07,62.78
74.7,70,63.15
74.7166666666667,70.06,63.36
74.7333333333333,69.8,63.23
74.75,69.79,63.4
74.7666666666667,69.66,63.45
74.7833333333333,68.99,64.04
74.8,69.6,64.16
74.8166666666667,69.56,65.32
74.8333333333333,70.11,64.3
74.85,69.69,64.71
74.8666666666667,69.98,64.33
74.8833333333333,69.48,65.11
74.9,69.58,65.2
74.9166666666667,69.85,64.79
74.9333333333333,71.15,65.67
74.95,69.85,65.92
74.9666666666667,69.12,65.98
74.9833333333333,69.72,65.99
75,69.93,65.31
75.0166666666667,69.42,66.39
75.0333333333333,69.72,66.69
75.05,69.72,66.95
75.0666666666667,69.63,67.11
75.0833333333333,68.89,67.33
75.1,69.53,68.29
75.1166666666667,69.73,67.84
75.1333333333333,70.57,68.6
75.15,69.75,68.96
75.1666666666667,68.88,68.75
75.1833333333333,68.56,69.02
75.2,70.11,68.55
75.2166666666667,69.92,69.75
75.2333333333333,69.57,69.61
75.25,69.24,70.06
75.2666666666667,69.57,70.33
75.2833333333333,69.9,71.07
75.3,69.63,70.86
75.3166666666667,69.81,71.38
75.3333333333333,69.76,70.89
75.35,70.12,71.03
75.3666666666667,69.62,71.45
75.4,70.05,71.53
75.4166666666667,69.7,71.49
75.4333333333333,69.53,70.7
75.45,69.68,71.14
75.4666666666667,69.69,71.99
75.4833333333333,69.72,71.53
75.5,69.72,71.31
75.5166666666667,69.5,71.2
75.5333333333333,69.58,71.12
75.55,69.69,70.78
75.5666666666667,69.93,71.02
75.5833333333333,69.75,70.7
75.6,69.68,70.3
75.6166666666667,69.94,70.6
75.6333333333333,69.75,69.85
75.65,69.81,69.91
75.6666666666667,69.77,70.41
75.6833333333333,69.77,70.23
75.7,69.64,69.54
75.7166666666667,69.53,70.52
75.7333333333333,69.69,69.01
75.75,69.6,69.25
75.7666666666667,69.4,68.9
75.7833333333333,69.7,69.47
75.8,69.89,69.1
75.8166666666667,69.39,68.76
75.8333333333333,68.69,68.78
75.85,69.52,69.19
75.8666666666667,70.23,68.96
75.8833333333333,69.03,68.92
75.9,70.02,69.77
75.9166666666667,70.1,69.67
75.9333333333333,69.89,69.41
75.95,69.77,69.85
75.9666666666667,69.49,69.72
75.9833333333333,69.92,69.67
76,69.62,70.4
76.0166666666667,69.86,69.77
76.0333333333333,70.02,70.33
76.05,69.95,71.19
76.0666666666667,69.63,70.93
76.0833333333333,69.84,71.48
76.1,69.16,70.94
76.1166666666667,69.57,71.63
76.1333333333333,69.7,71.2
76.15,69.69,71.21
76.1666666666667,69.71,70.9
76.1833333333333,69.62,71.18
76.2,69.82,70.91
76.2166666666667,69.9,71.27
76.25,69.7,71.01
76.2666666666667,69.59,71.48
76.2833333333333,69.3,69.56
76.3,69.77,70.13
76.3166666666667,69.63,70.04
76.3333333333333,69.92,70.29
76.35,69.76,69.94
76.3666666666667,70.17,70.33
76.3833333333333,69.79,69.9
76.4,69.58,69.89
76.4166666666667,69.36,70.05
76.4333333333333,69.62,69.25
76.45,70.08,68.98
76.4666666666667,69.57,68.93
76.4833333333333,69.39,68.53
76.5,69.61,68.97
76.5166666666667,69.81,68.92
76.5333333333333,69.82,68.98
76.55,69.08,69.46
76.5666666666667,69.67,68.64
76.5833333333333,69.51,68.94
76.6,69.9,69.31
76.6166666666667,69.38,68.95
76.6333333333333,69.86,68.84
76.65,69.7,69.43
76.6666666666667,69.65,69.54
76.6833333333333,69.85,69.54
76.7,69.71,69.48
76.7166666666667,69.75,69.86
76.7333333333333,69.43,70.24
76.75,69.64,70.02
76.7666666666667,69.99,70.49
76.7833333333333,70.13,69.94
76.8,70.12,70.35
76.8166666666667,70.09,70.3
76.8333333333333,69.89,71.04
76.85,69.89,70.37
76.8666666666667,69.86,70.72
76.8833333333333,69.98,70.84
76.9,70.11,71.01
76.9166666666667,69.77,70.52
76.9333333333333,69.88,70.42
76.95,69.92,70.34
76.9666666666667,69.83,70.38
76.9833333333333,69.81,70.37
77,69.83,69.84
77.0166666666667,69.8,70.22
77.0333333333333,69.66,69.65
77.05,69.68,69.59
77.0666666666667,69.84,69.5
77.1,70.13,70.23
77.1166666666667,70.15,69.14
77.1333333333333,69.67,69.47
77.15,69.69,69.03
77.1666666666667,70.3,69.16
77.1833333333333,69.99,68.91
77.2,70.01,68.64
77.2166666666667,69.84,68.55
77.2333333333333,69.76,68.62
77.25,69.87,68.42
77.2666666666667,69.85,68.72
77.2833333333333,70.29,68.51
77.3,70.06,68.57
77.3166666666667,70.17,68.65
77.3333333333333,69.76,68.79
77.35,70.32,68.73
77.3666666666667,70.22,68.41
77.3833333333333,69.9,68.59
77.4,69.85,68.68
77.4166666666667,70.21,68.32
77.4333333333333,70.13,68.61
77.45,70.32,67.89
77.4666666666667,69.9,68.41
77.4833333333333,68.89,68.56
77.5,70.67,67.22
77.5166666666667,70.13,68.14
77.5333333333333,69.98,68.69
77.55,70.1,69.15
77.5666666666667,70.17,68.63
77.5833333333333,69.85,68.41
77.6,69.65,68.41
77.6166666666667,70.13,68.22
77.6333333333333,69.98,68.36
77.65,70.48,68.37
77.6666666666667,70.14,68.6
77.6833333333333,70.12,68.1
77.7,70.24,68.43
77.7166666666667,69.94,68.26
77.7333333333333,70.01,68.18
77.75,70.28,67.85
77.7666666666667,70.2,68.1
77.7833333333333,70.09,67.98
77.8,69.94,67.85
77.8166666666667,70.09,66.58
77.8333333333333,70.12,67.82
77.85,70.07,67.67
77.8666666666667,70.17,67.32
77.8833333333333,70.1,67.33
77.9,70.44,67.41
77.9166666666667,70.01,67.21
77.95,70.78,67.68
77.9666666666667,69.86,67.18
77.9833333333333,70.16,66.72
78,70.21,66.92
78.0166666666667,70.29,66.41
78.0333333333333,69.09,66.27
78.05,70.11,66.2
78.0666666666667,70.28,66.12
78.0833333333333,70.07,66.27
78.1,70.15,66.11
78.1166666666667,69.84,66.06
78.1333333333333,70.21,66
78.15,69.87,66.08
78.1666666666667,69.88,65.68
78.1833333333333,69.92,65.87
78.2,69.7,65.64
78.2166666666667,70.47,66.03
78.2333333333333,70.11,65.59
78.25,70.38,65.45
78.2666666666667,70.14,65.1
78.2833333333333,70.47,65.28
78.3,70.36,65.23
78.3166666666667,70.1,65.29
78.3333333333333,69.95,65.19
78.35,70.13,64.97
78.3666666666667,69.99,65.23
78.3833333333333,69.88,65.22
78.4,70.26,64.68
78.4166666666667,70.41,64.65
78.4333333333333,70.19,64.9
78.45,69.14,64.89
78.4666666666667,69.89,64.65
78.4833333333333,70.18,64.34
78.5,70.52,64.57
78.5166666666667,70.35,64.3
78.5333333333333,70.15,64.08
78.55,70.13,64.31
78.5666666666667,70.3,64.3
78.5833333333333,70.2,64.31
78.6,69.96,64.02
78.6166666666667,70.29,63.87
78.6333333333333,69.82,63.92
78.65,70.19,63.93
78.6666666666667,70.17,63.73
78.6833333333333,70.11,63.67
78.7,70.18,63.58
78.7166666666667,69.94,63.6
78.7333333333333,71.26,62.91
78.75,69.74,63.29
78.7666666666667,70.19,63.53
78.8,69.97,63.41
78.8166666666667,70.58,63.32
78.8333333333333,70.35,63.28
78.85,70.14,63.14
78.8666666666667,70,63.11
78.8833333333333,70.31,63.04
78.9,69.82,63.1
78.9166666666667,70.11,62.74
78.9333333333333,70.27,62.99
78.95,69.94,62.64
78.9666666666667,70.23,62.8
78.9833333333333,70.29,63
79,70.02,62.56
79.0166666666667,70.21,62.27
79.0333333333333,70.07,62.58
79.05,70.19,63.28
79.0666666666667,70.18,62.41
79.0833333333333,70.04,62.59
79.1,69.94,62.4
79.1166666666667,70.15,62.42
79.1333333333333,69.8,62.34
79.15,69.88,62.48
79.1666666666667,70,62.58
79.1833333333333,70.32,61.87
79.2,70.25,62.29
79.2166666666667,70.35,62.17
79.2333333333333,70.25,62.66
79.25,69.98,62.4
79.2666666666667,69.91,62.1
79.2833333333333,69.98,61.92
79.3,70.25,62.11
79.3166666666667,69.89,61.94
79.3333333333333,70.45,62.17
79.35,69.57,62.3
79.3666666666667,69.99,62.18
79.3833333333333,70.08,62.14
79.4,69.51,62.37
79.4166666666667,70.44,62.18
79.4333333333333,70.74,62.38
79.45,68.31,62.86
79.4666666666667,70.1,62.68
79.4833333333333,70.6,62.54
79.5,70.21,62.61
79.5166666666667,69.6,62.59
79.5333333333333,69.9,62.76
79.55,69.92,62.71
79.5666666666667,69.98,62.63
79.5833333333333,69.34,63.02
79.6,69.54,61.74
79.6166666666667,69.98,63.56
79.65,69.94,63.27
79.6666666666667,69.83,63.31
79.6833333333333,70.21,63.29
79.7,69.78,62.83
79.7166666666667,69.89,63.85
79.7333333333333,69.92,63.55
79.75,69.85,63.73
79.7666666666667,69.92,64.36
79.7833333333333,69.89,64.33
79.8,69.85,63.81
79.8166666666667,69.89,63.87
79.8333333333333,69.27,64.49
79.85,70.09,64.83
79.8666666666667,69.84,64.38
79.8833333333333,69.51,64.65
79.9,69.88,65.34
79.9166666666667,69.9,64.9
79.9333333333333,69.72,65.91
79.95,68.63,65.32
79.9666666666667,69.64,65.32
79.9833333333333,69.04,65.29
80,68.47,66.12
80.0166666666667,70.09,66.33
80.0333333333333,68.88,64.79
80.05,69.85,66.82
80.0666666666667,69.62,66.63
80.0833333333333,69.83,66.48
80.1,69.86,67.53
80.1166666666667,69.16,67.14
80.1333333333333,68.99,68.03
80.15,69.71,67.83
80.1666666666667,69.75,67.72
80.1833333333333,69.53,68.08
80.2,69.82,68.14
80.2166666666667,69.44,67.97
80.2333333333333,69.49,68.92
80.25,69.96,68.7
80.2666666666667,70.98,68.75
80.2833333333333,69.78,69.18
80.3,69.52,69.83
80.3166666666667,69.47,69.72
80.3333333333333,69.69,69.98
80.35,69.94,70.03
80.3666666666667,69.56,70.68
80.3833333333333,69.52,70.71
80.4,69.81,70.98
80.4166666666667,69.55,70.82
80.4333333333333,69.43,71.2
80.45,69.63,70.92
80.4666666666667,69.9,71.3
80.5,69.82,71.2
80.5166666666667,69.6,71.41
80.5333333333333,69.8,71.25
80.55,69.59,70.91
80.5666666666667,69.46,71.03
80.5833333333333,69.74,71.34
80.6,69.65,70.93
80.6166666666667,69.91,70.85
80.6333333333333,69.93,70.83
80.65,69.58,70.51
80.6666666666667,70.1,70.73
80.6833333333333,70.25,70.23
80.7,69.41,70.39
80.7166666666667,69.76,70.19
80.7333333333333,69.77,70.04
80.75,69.5,70.35
80.7666666666667,69.42,69.86
80.7833333333333,69.76,69.16
80.8,69.85,69.5
80.8166666666667,69.65,69.43
80.8333333333333,69.68,69.37
80.85,69.73,68.91
80.8666666666667,69.48,69.44
80.8833333333333,69.78,69.04
80.9,69.76,67.8
80.9166666666667,69.33,68.78
80.9333333333333,69.33,69.32
80.95,68.84,69.62
80.9666666666667,70.24,69.61
80.9833333333333,69.95,68.14
81,69.95,68.95
81.0166666666667,69.97,69.25
81.0333333333333,69.6,69.8
81.05,70.03,69.34
81.0666666666667,69.92,69.97
81.0833333333333,69.37,69.75
81.1,69.88,70.18
81.1166666666667,69.63,70.46
81.1333333333333,69.84,70.38
81.15,69.92,70.63
81.1666666666667,70.13,70.62
81.1833333333333,69.86,70.84
81.2,69.73,70.59
81.2166666666667,69.97,71.26
81.2333333333333,69.8,71.02
81.25,69.73,70.98
81.2666666666667,69.8,70.95
81.2833333333333,70.02,71.01
81.3,69.92,70.65
81.3166666666667,69.64,70.72
81.35,69.8,70.63
81.3666666666667,69.68,70.68
81.3833333333333,70.16,70.31
81.4,70.02,69.92
81.4166666666667,69.33,69.7
81.4333333333333,69.88,70.23
81.45,68.97,69.98
81.4666666666667,70.95,69.32
81.4833333333333,70.05,69.57
81.5,69.78,69.72
81.5166666666667,69.97,69.44
81.5333333333333,69.55,69.58
81.55,69.92,68.9
81.5666666666667,70.15,69.28
81.5833333333333,69.83,68.6
81.6,69.53,68.63
81.6166666666667,70.32,69.29
81.6333333333333,70.09,69.07
81.65,69.82,68.88
81.6666666666667,69.9,68.82
81.6833333333333,69.74,68.74
81.7,69.69,68.77
81.7166666666667,69.54,68.17
81.7333333333333,69.78,69.41
81.75,69.77,68.82
81.7666666666667,70.09,69.1
81.7833333333333,69.82,69
81.8,69.82,69.09
81.8166666666667,69.96,69.22
81.8333333333333,69.7,68.78
81.85,71.13,69.11
81.8666666666667,69.73,69.81
81.8833333333333,70.08,69.22
81.9,70.12,69.54
81.9166666666667,70.23,69.93
81.9333333333333,70.04,69.08
81.95,69.59,69.55
81.9666666666667,69.69,69.66
81.9833333333333,69.79,69.57
82,70.03,69.63
82.0166666666667,70.06,69.56
82.0333333333333,69.74,69.7
82.05,69.9,69.19
82.0666666666667,70.06,69.35
82.0833333333333,70.03,69.94
82.1,70.31,69.84
82.1166666666667,70.21,69.72
82.1333333333333,70.09,69.94
82.15,70.03,69.92
82.1666666666667,69.97,68.89
82.2,69.9,70.04
82.2166666666667,69.85,69.41
82.2333333333333,69.87,69.83
82.25,70.12,69.58
82.2666666666667,69.8,69.62
82.2833333333333,69.71,69.62
82.3,70.38,69.57
82.3166666666667,69.86,69.43
82.3333333333333,71.06,68.97
82.35,70.18,69.36
82.3666666666667,70.18,69.09
82.3833333333333,69.96,69.42
82.4,69.97,68.88
82.4166666666667,69.88,69.14
82.4333333333333,70.28,68.69
82.45,69.83,69.08
82.4666666666667,69.83,68.96
82.4833333333333,70.38,69.26
82.5,69.94,68.49
82.5166666666667,70.12,70.06
82.5333333333333,70.15,68.98
82.55,70.14,69.01
82.5666666666667,69.67,68.85
82.5833333333333,69.43,67.79
82.6,69.8,68.57
82.6166666666667,69.9,68.33
82.6333333333333,69.9,68.26
82.65,70.51,68.92
82.6666666666667,70.14,68.69
82.6833333333333,69.9,67.75
82.7,70.29,68.33
82.7166666666667,69.93,67.84
82.7333333333333,70.09,67.93
82.75,70.06,67.85
82.7666666666667,69.76,68.06
82.7833333333333,70.58,68.14
82.8,70.41,67.95
82.8166666666667,70.21,67.48
82.8333333333333,70.29,67.96
82.85,70.05,67.57
82.8666666666667,70.2,67.92
82.8833333333333,70.19,67.7
82.9,70.41,67.76
82.9166666666667,70.5,67.6
82.9333333333333,70.38,67.43
82.95,70.3,67.28
82.9666666666667,71.27,66.89
82.9833333333333,70.44,67.08
83,70.05,66.91
83.0166666666667,70.76,67.3
83.05,70.52,66.51
83.0666666666667,70.35,66.79
83.0833333333333,70.35,66.43
83.1,70.07,66.5
83.1166666666667,71.11,66.3
83.1333333333333,70.23,65.85
83.15,70.39,65.77
83.1666666666667,69.98,65.86
83.1833333333333,70.01,65.83
83.2,70.34,65.37
83.2166666666667,70.24,65.52
83.2333333333333,70.56,65.3
83.25,69.97,65.28
83.2666666666667,70.5,65.12
83.2833333333333,70.96,65.44
83.3,70.43,64.92
83.3166666666667,70.36,64.71
83.3333333333333,70.14,64.95
83.35,69.65,65.14
83.3666666666667,70.44,64.53
83.3833333333333,70.78,64.02
83.4,70.48,64.09
83.4166666666667,70.32,64.64
83.4333333333333,69.96,64.01
83.45,70.31,64.13
83.4666666666667,70.79,63.53
83.4833333333333,70.24,63.84
83.5,70.23,64.08
83.5166666666667,70.27,63.64
83.5333333333333,70.29,63.75
83.55,70.35,63.5
83.5666666666667,70.34,63.54
83.5833333333333,70.18,63.31
83.6,70.23,63.44
83.6166666666667,70.41,63.34
83.6333333333333,70.26,62.84
83.65,70.54,62.93
83.6666666666667,70.28,63.09
83.6833333333333,70.29,62.93
83.7,69.89,63.41
83.7166666666667,70.33,62.63
83.7333333333333,70.45,62.45
83.75,70.31,62.3
83.7666666666667,70.49,62.68
