Hours,T_In,T_Out
61,62.5529999999983,59.0375000000024
61.0833333333333,61.8189999999998,68.8715000000013
61.1666666666667,61.9825000000032,63.8989999999923
61.25,62.8545000000006,51.313000000001
61.3333333333333,62.0420000000002,56.4075000000016
61.4166666666667,62.4654999999985,66.8750000000052
61.5,60.8709999999989,70.1494999999937
61.5833333333333,61.1925000000007,57.2434999999963
61.6666666666667,62.7744999999979,52.1754999999988
61.75,62.263000000001,55.2829999999998
61.8333333333333,61.9809999999991,66.2420000000019
61.9166666666667,61.5045000000003,69.1425000000035
62,60.6175000000007,59.8784999999954
62.0833333333333,62.3710000000017,52.2395000000014
62.1666666666667,61.9960000000008,55.1455000000021
62.25,62.4410000000006,64.3360000000034
62.3333333333333,60.659499999999,69.6994999999998
62.4166666666667,61.1440000000004,50.8480000000005
62.5,63.049499999999,56.4965000000042
62.5833333333333,61.368500000003,68.0455000000037
62.6666666666667,60.9619999999998,65.9754999999932
62.75,60.3320000000027,55.1959999999981
62.8333333333333,63.3385000000014,53.8294999999994
62.9166666666667,63.0580000000014,59.2489999999991
63,61.5799999999997,66.3045000000044
63.0833333333333,61.9630000000001,69.6590000000094
63.1666666666667,61.2174999999998,67.9289999999897
63.25,62.3079999999991,50.8434999999994
63.3333333333333,62.4684999999985,56.1365000000025
63.4166666666667,61.749,66.7940000000051
63.5,61.3114999999993,60.1524999999923
63.5833333333333,61.3829999999977,51.9070000000023
63.6666666666667,62.4440000000019,54.9464999999998
63.75,62.3604999999999,58.0485000000072
63.8333333333333,62.915999999999,67.6960000000023
63.9166666666667,60.4369999999987,67.2189999999903
64,61.3849999999998,52.6789999999979
64.0833333333333,61.7525000000018,53.2270000000015
64.1666666666667,63.1509999999974,60.5110000000074
64.25,61.4134999999953,69.9100000000146
64.3333333333333,61.5025,58.4569999999963
64.4166666666667,63.4075000000018,51.7865000000018
64.5,62.9714999999998,58.2230000000069
64.5833333333333,61.6409999999983,68.3930000000008
64.6666666666667,61.7919999999992,59.3144999999856
64.75,62.919500000003,53.4159999999931
64.8333333333333,62.3065000000003,52.9474999999997
64.9166666666667,62.6374999999997,57.6725000000047
65,62.474999999999,65.6410000000107
65.0833333333333,61.6299999999995,69.4585000000004
65.1666666666667,60.5314999999972,55.8169999999834
65.25,62.9160000000004,51.6640000000016
65.3333333333333,62.8284999999988,54.9710000000011
65.4166666666667,62.8395000000028,63.2770000000081
65.5,61.0300000000027,69.3669999999945
65.5833333333333,62.0474999999997,53.6579999999977
65.6666666666667,62.5115000000003,53.8699999999996
65.75,62.5245000000006,57.3160000000077
65.8333333333333,61.7534999999994,60.5590000000024
65.9166666666667,61.6389999999982,67.5615000000038
66,61.2889999999986,70.0370000000018
66.0833333333333,61.5359999999989,53.2215000000004
66.1666666666667,62.8110000000014,53.3535000000047
66.25,62.5235000000006,64.4940000000096
66.3333333333333,61.123000000001,67.3444999999957
66.4166666666667,61.7320000000005,52.6849999999998
66.5,63.515500000002,55.8545000000073
66.5833333333333,62.4239999999991,64.2269999999975
66.6666666666667,61.8469999999994,67.0294999999898
66.75,61.9944999999973,55.4324999999939
66.8333333333333,62.174000000001,54.837
66.9166666666667,62.805000000002,55.7520000000031
67,62.2909999999961,63.1535000000105
67.0833333333333,61.9149999999998,67.3780000000021
67.1666666666667,61.428500000001,64.5809999999892
67.25,61.749500000001,51.0780000000052
67.3333333333333,62.4859999999999,55.8225000000003
67.4166666666667,62.0485000000006,67.1315000000055
67.5,61.1824999999978,61.1764999999835
67.5833333333333,62.5984999999998,52.4162500000003
67.6666666666667,63.2800000000009,56.6915000000033
67.75,62.2599999999987,66.7840000000009
67.8333333333333,62.0154999999994,68.5369999999978
67.9166666666667,61.4440000000006,55.3744999999891
68,61.5309999999974,54.2289999999939
68.0833333333333,62.6115000000007,54.7850000000021
68.1666666666667,63.0905000000002,62.0575000000023
68.25,61.5674999999975,70.9729999999982
68.3333333333333,62.0539999999978,61.1559999999987
68.4166666666667,62.0904999999989,52.1010000000005
68.5,62.5630000000015,56.5515000000058
68.5833333333333,62.4954999999991,64.9355000000008
68.6666666666667,60.888999999996,67.6679999999964
68.75,60.9909999999987,58.2664999999875
68.8333333333333,61.4780000000006,54.6624999999994
68.9166666666667,63.0505000000024,55.5969999999999
69,62.2479999999999,57.9020000000021
69.0833333333333,62.5099999999996,60.7590000000018
69.1666666666667,61.7729999999984,66.2205000000111
69.25,60.8054999999974,68.974999999995
69.3333333333333,61.2625000000006,51.2180000000003
69.4166666666667,63.0844999999982,54.9400000000026
69.5,61.9190000000006,64.3820000000081
69.5833333333333,61.1404999999995,68.7440000000057
69.6666666666667,61.2549999999998,52.9504999999985
69.75,62.7929999999969,54.9720000000035
69.8333333333333,61.7735000000017,57.0855000000014
69.9166666666667,61.8469999999977,64.4120000000057
