Date,Temp,Hours
2026-01-29 11:09:13,58.97,2.93694444444444
2026-01-29 11:09:16,58.98,2.93777777777778
2026-01-29 11:09:18,58.98,2.93833333333333
2026-01-29 11:09:21,58.99,2.93916666666667
2026-01-29 11:09:24,58.99,2.94
2026-01-29 11:09:26,58.98,2.94055555555556
2026-01-29 11:09:29,58.99,2.94138888888889
2026-01-29 11:09:31,58.99,2.94194444444444
2026-01-29 11:09:34,58.97,2.94277777777778
2026-01-29 11:09:39,59,2.94416666666667
2026-01-29 11:09:42,59,2.945
2026-01-29 11:09:46,59,2.94611111111111
2026-01-29 11:09:49,59.01,2.94694444444444
2026-01-29 11:09:52,58.99,2.94777777777778
2026-01-29 11:09:54,59,2.94833333333333
2026-01-29 11:09:57,59,2.94916666666667
2026-01-29 11:09:59,59.01,2.94972222222222
2026-01-29 11:10:02,59.02,2.95055555555556
2026-01-29 11:10:05,59.01,2.95138888888889
2026-01-29 11:10:07,59,2.95194444444444
2026-01-29 11:10:10,59.01,2.95277777777778
2026-01-29 11:10:12,59.01,2.95333333333333
2026-01-29 11:10:15,59.01,2.95416666666667
2026-01-29 11:10:17,59.02,2.95472222222222
2026-01-29 11:10:20,59.01,2.95555555555556
2026-01-29 11:10:22,59.02,2.95611111111111
2026-01-29 11:15:23,59.18,3.03972222222222
2026-01-29 11:16:30,59.23,3.05833333333333
2026-01-29 11:16:33,59.24,3.05916666666667
2026-01-29 11:16:36,59.23,3.06
2026-01-29 11:16:40,59.24,3.06111111111111
2026-01-29 11:16:43,59.24,3.06194444444444
2026-01-29 11:16:46,59.24,3.06277777777778
2026-01-29 11:16:48,59.27,3.06333333333333
2026-01-29 11:19:20,59.01,3.10555555555556
2026-01-29 11:19:22,59.01,3.10611111111111
2026-01-29 11:19:25,58.99,3.10694444444444
2026-01-29 11:19:27,58.99,3.1075
2026-01-29 11:24:28,58.91,3.19111111111111
2026-01-29 11:24:56,58.93,3.19888888888889
2026-01-29 11:24:59,58.92,3.19972222222222
2026-01-29 11:25:02,58.93,3.20055555555556
2026-01-29 11:25:07,58.93,3.20194444444444
2026-01-29 11:25:09,58.92,3.2025
2026-01-29 11:25:12,58.92,3.20333333333333
2026-01-29 11:25:17,58.94,3.20472222222222
2026-01-29 11:25:19,58.93,3.20527777777778
2026-01-29 11:25:22,58.93,3.20611111111111
2026-01-29 11:28:32,59.07,3.25888888888889
2026-01-29 11:28:35,59.05,3.25972222222222
2026-01-29 11:28:37,59.07,3.26027777777778
2026-01-29 11:28:40,59.07,3.26111111111111
2026-01-29 11:28:45,59.08,3.2625
2026-01-29 11:28:48,59.07,3.26333333333333
2026-01-29 11:28:50,59.07,3.26388888888889
2026-01-29 11:28:53,59.07,3.26472222222222
2026-01-29 11:28:55,59.08,3.26527777777778
2026-01-29 11:28:58,59.09,3.26611111111111
2026-01-29 11:29:01,59.08,3.26694444444444
2026-01-29 11:29:06,59.08,3.26833333333333
2026-01-29 11:29:08,59.09,3.26888888888889
2026-01-29 11:29:11,59.08,3.26972222222222
2026-01-29 11:29:14,59.07,3.27055555555556
2026-01-29 11:29:16,59.08,3.27111111111111
2026-01-29 11:29:18,59.09,3.27166666666667
2026-01-29 11:29:21,59.09,3.2725
2026-01-29 11:29:23,59.09,3.27305555555556
2026-01-29 11:29:26,59.1,3.27388888888889
2026-01-29 11:29:29,59.08,3.27472222222222
2026-01-29 11:29:31,59.08,3.27527777777778
2026-01-29 11:29:34,59.08,3.27611111111111
2026-01-29 11:29:36,59.1,3.27666666666667
2026-01-29 11:29:40,59.09,3.27777777777778
2026-01-29 11:29:44,59.1,3.27888888888889
2026-01-29 11:29:47,59.12,3.27972222222222
2026-01-29 11:29:49,59.11,3.28027777777778
2026-01-29 11:29:52,59.1,3.28111111111111
2026-01-29 11:29:55,59.12,3.28194444444444
2026-01-29 11:29:57,59.12,3.2825
2026-01-29 11:30:00,59.12,3.28333333333333
2026-01-29 11:30:03,59.11,3.28416666666667
2026-01-29 11:30:07,59.14,3.28527777777778
2026-01-29 11:30:10,59.14,3.28611111111111
2026-01-29 11:30:13,59.14,3.28694444444444
2026-01-29 11:30:17,59.15,3.28805555555556
2026-01-29 11:30:20,59.15,3.28888888888889
2026-01-29 11:30:23,59.16,3.28972222222222
2026-01-29 11:30:25,59.17,3.29027777777778
2026-01-29 11:30:28,59.17,3.29111111111111
2026-01-29 11:30:30,59.18,3.29166666666667
2026-01-29 11:30:33,59.19,3.2925
2026-01-29 11:30:36,59.21,3.29333333333333
2026-01-29 11:30:38,59.18,3.29388888888889
2026-01-29 11:30:41,59.21,3.29472222222222
2026-01-29 11:30:43,59.21,3.29527777777778
2026-01-29 11:30:46,59.21,3.29611111111111
2026-01-29 11:30:49,59.21,3.29694444444444
2026-01-29 11:30:51,59.23,3.2975
2026-01-29 11:30:54,59.24,3.29833333333333
2026-01-29 11:30:56,59.24,3.29888888888889
2026-01-29 11:30:58,59.24,3.29944444444444
2026-01-29 11:31:01,59.26,3.30027777777778
2026-01-29 11:31:04,59.26,3.30111111111111
2026-01-29 11:31:06,59.28,3.30166666666667
2026-01-29 11:31:09,59.27,3.3025
2026-01-29 11:31:14,59.29,3.30388888888889
2026-01-29 11:31:17,59.3,3.30472222222222
2026-01-29 11:31:19,59.32,3.30527777777778
2026-01-29 11:31:22,59.31,3.30611111111111
2026-01-29 11:31:24,59.31,3.30666666666667
2026-01-29 11:31:27,59.32,3.3075
2026-01-29 11:31:30,59.34,3.30833333333333
2026-01-29 11:31:33,59.34,3.30916666666667
2026-01-29 11:31:37,59.36,3.31027777777778
2026-01-29 11:31:40,59.38,3.31111111111111
2026-01-29 11:31:43,59.37,3.31194444444444
2026-01-29 11:31:45,59.39,3.3125
2026-01-29 11:31:47,59.39,3.31305555555556
2026-01-29 11:31:50,59.39,3.31388888888889
2026-01-29 11:31:53,59.41,3.31472222222222
2026-01-29 11:31:55,59.4,3.31527777777778
2026-01-29 11:31:58,59.42,3.31611111111111
2026-01-29 11:32:00,59.42,3.31666666666667
2026-01-29 11:32:03,59.43,3.3175
2026-01-29 11:32:05,59.44,3.31805555555556
2026-01-29 11:32:08,59.46,3.31888888888889
2026-01-29 11:32:11,59.46,3.31972222222222
2026-01-29 11:32:13,59.47,3.32027777777778
2026-01-29 11:32:16,59.48,3.32111111111111
2026-01-29 11:32:18,59.48,3.32166666666667
2026-01-29 11:32:21,59.5,3.3225
2026-01-29 11:32:24,59.49,3.32333333333333
2026-01-29 11:32:26,59.5,3.32388888888889
2026-01-29 11:32:29,59.52,3.32472222222222
2026-01-29 11:32:31,59.54,3.32527777777778
2026-01-29 11:32:34,59.53,3.32611111111111
2026-01-29 11:32:36,59.56,3.32666666666667
2026-01-29 11:32:39,59.57,3.3275
2026-01-29 11:32:41,59.56,3.32805555555556
2026-01-29 11:32:44,59.57,3.32888888888889
2026-01-29 11:32:47,59.59,3.32972222222222
2026-01-29 11:32:52,59.6,3.33111111111111
2026-01-29 11:32:54,59.6,3.33166666666667
2026-01-29 11:32:57,59.64,3.3325
2026-01-29 11:33:00,59.64,3.33333333333333
2026-01-29 11:33:05,59.64,3.33472222222222
2026-01-29 11:33:07,59.67,3.33527777777778
2026-01-29 11:33:10,59.67,3.33611111111111
2026-01-29 11:33:15,59.69,3.3375
2026-01-29 11:33:18,59.71,3.33833333333333
2026-01-29 11:33:20,59.71,3.33888888888889
2026-01-29 11:33:23,59.72,3.33972222222222
2026-01-29 11:33:25,59.72,3.34027777777778
2026-01-29 11:37:37,60.61,3.41027777777778
2026-01-29 11:37:39,60.61,3.41083333333333
2026-01-29 11:37:42,60.62,3.41166666666667
2026-01-29 11:37:45,60.64,3.4125
2026-01-29 11:37:47,60.65,3.41305555555556
2026-01-29 11:37:50,60.65,3.41388888888889
2026-01-29 11:37:52,60.65,3.41444444444444
2026-01-29 11:37:55,60.67,3.41527777777778
2026-01-29 11:41:26,61.27,3.47388888888889
2026-01-29 11:41:29,61.27,3.47472222222222
2026-01-29 11:41:31,61.28,3.47527777777778
2026-01-29 11:41:34,61.28,3.47611111111111
2026-01-29 11:41:36,61.29,3.47666666666667
2026-01-29 11:41:39,61.3,3.4775
2026-01-29 11:46:39,61.64,3.56083333333333
2026-01-29 11:51:40,61.34,3.64444444444444
2026-01-29 11:51:46,61.34,3.64611111111111
2026-01-29 11:51:50,61.32,3.64722222222222
2026-01-29 11:56:51,61.56,3.73083333333333
2026-01-29 12:01:52,61.92,3.81444444444444
2026-01-29 12:06:52,62.25,3.89777777777778
2026-01-29 12:11:53,62.47,3.98138888888889
2026-01-29 12:16:54,62.6,4.065
2026-01-29 12:21:55,62.68,4.14861111111111
2026-01-29 12:26:55,62.74,4.23194444444444
2026-01-29 12:31:56,62.79,4.31555555555556
2026-01-29 12:36:57,62.84,4.39916666666667
2026-01-29 12:41:58,62.88,4.48277777777778
2026-01-29 12:46:58,62.9,4.56611111111111
2026-01-29 12:51:59,62.92,4.64972222222222
2026-01-29 12:56:59,62.99,4.73305555555556
2026-01-29 13:02:00,63.06,4.81666666666667
2026-01-29 13:02:31,63.07,4.82527777777778
2026-01-29 13:02:34,63.07,4.82611111111111
2026-01-29 13:02:36,63.07,4.82666666666667
2026-01-29 13:02:39,63.06,4.8275
2026-01-29 13:02:41,63.05,4.82805555555556
2026-01-29 13:02:44,63.06,4.82888888888889
2026-01-29 13:02:46,63.08,4.82944444444444
2026-01-29 13:02:49,63.07,4.83027777777778
2026-01-29 13:02:51,63.06,4.83083333333333
2026-01-29 13:02:54,63.07,4.83166666666667
2026-01-29 13:02:57,63.07,4.8325
2026-01-29 13:03:01,63.07,4.83361111111111
2026-01-29 13:03:04,63.08,4.83444444444444
2026-01-29 13:03:07,63.07,4.83527777777778
2026-01-29 13:03:10,63.08,4.83611111111111
2026-01-29 13:03:12,63.05,4.83666666666667
2026-01-29 13:03:15,63.08,4.8375
2026-01-29 13:03:17,63.07,4.83805555555556
2026-01-29 13:03:20,63.06,4.83888888888889
2026-01-29 13:03:23,63.07,4.83972222222222
2026-01-29 13:03:26,63.07,4.84055555555556
2026-01-29 13:03:29,63.05,4.84138888888889
2026-01-29 13:03:32,63.07,4.84222222222222
2026-01-29 13:03:35,63.08,4.84305555555556
2026-01-29 13:03:38,63.07,4.84388888888889
2026-01-29 13:03:40,63.07,4.84444444444444
2026-01-29 13:03:43,63.07,4.84527777777778
2026-01-29 13:03:48,63.08,4.84666666666667
2026-01-29 13:03:51,63.07,4.8475
2026-01-29 13:03:53,63.07,4.84805555555556
2026-01-29 13:03:56,63.08,4.84888888888889
2026-01-29 13:03:58,63.07,4.84944444444444
2026-01-29 13:04:01,63.08,4.85027777777778
2026-01-29 13:04:04,63.09,4.85111111111111
2026-01-29 13:04:07,63.07,4.85194444444444
2026-01-29 13:04:11,63.08,4.85305555555556
2026-01-29 13:04:14,63.07,4.85388888888889
2026-01-29 13:04:17,63.08,4.85472222222222
2026-01-29 13:04:19,63.07,4.85527777777778
2026-01-29 13:04:21,63.09,4.85583333333333
2026-01-29 13:04:24,63.08,4.85666666666667
2026-01-29 13:04:26,63.08,4.85722222222222
2026-01-29 13:04:29,63.08,4.85805555555556
2026-01-29 13:04:32,63.08,4.85888888888889
2026-01-29 13:04:34,63.07,4.85944444444444
2026-01-29 13:04:37,63.1,4.86027777777778
2026-01-29 13:04:39,63.07,4.86083333333333
2026-01-29 13:04:42,63.09,4.86166666666667
2026-01-29 13:04:45,63.09,4.8625
2026-01-29 13:04:50,63.08,4.86388888888889
2026-01-29 13:04:52,63.1,4.86444444444444
2026-01-29 13:04:55,63.1,4.86527777777778
2026-01-29 13:04:58,63.08,4.86611111111111
2026-01-29 13:05:00,63.08,4.86666666666667
2026-01-29 13:05:03,63.09,4.8675
2026-01-29 13:05:05,63.08,4.86805555555556
2026-01-29 13:05:08,63.09,4.86888888888889
2026-01-29 13:05:10,63.1,4.86944444444444
2026-01-29 13:05:13,63.08,4.87027777777778
2026-01-29 13:05:16,63.08,4.87111111111111
2026-01-29 13:05:20,63.09,4.87222222222222
2026-01-29 13:05:23,63.07,4.87305555555556
2026-01-29 13:05:26,63.07,4.87388888888889
2026-01-29 13:05:29,63.05,4.87472222222222
2026-01-29 13:05:33,63.03,4.87583333333333
2026-01-29 13:05:36,63.03,4.87666666666667
2026-01-29 13:05:39,63.03,4.8775
2026-01-29 13:05:41,63.03,4.87805555555556
2026-01-29 13:05:44,62.99,4.87888888888889
2026-01-29 13:05:46,62.98,4.87944444444444
2026-01-29 13:05:49,62.97,4.88027777777778
2026-01-29 13:05:52,62.97,4.88111111111111
2026-01-29 13:05:54,62.96,4.88166666666667
2026-01-29 13:05:57,62.94,4.8825
2026-01-29 13:05:59,62.92,4.88305555555556
2026-01-29 13:06:02,62.92,4.88388888888889
2026-01-29 13:06:07,62.88,4.88527777777778
2026-01-29 13:06:09,62.87,4.88583333333333
2026-01-29 13:06:12,62.84,4.88666666666667
2026-01-29 13:06:15,62.85,4.8875
2026-01-29 13:06:17,62.82,4.88805555555556
2026-01-29 13:06:20,62.8,4.88888888888889
2026-01-29 13:06:22,62.78,4.88944444444444
2026-01-29 13:06:25,62.75,4.89027777777778
2026-01-29 13:06:27,62.73,4.89083333333333
2026-01-29 13:06:30,62.72,4.89166666666667
2026-01-29 13:06:33,62.71,4.8925
2026-01-29 13:06:35,62.68,4.89305555555556
2026-01-29 13:06:38,62.66,4.89388888888889
2026-01-29 13:06:40,62.64,4.89444444444444
2026-01-29 13:06:43,62.61,4.89527777777778
2026-01-29 13:06:46,62.6,4.89611111111111
2026-01-29 13:06:48,62.57,4.89666666666667
2026-01-29 13:06:50,62.56,4.89722222222222
2026-01-29 13:06:53,62.53,4.89805555555556
2026-01-29 13:06:56,62.52,4.89888888888889
2026-01-29 13:06:58,62.49,4.89944444444444
2026-01-29 13:07:01,62.47,4.90027777777778
2026-01-29 13:07:03,62.44,4.90083333333333
2026-01-29 13:07:06,62.43,4.90166666666667
2026-01-29 13:07:09,62.39,4.9025
2026-01-29 13:07:11,62.38,4.90305555555556
2026-01-29 13:07:14,62.35,4.90388888888889
2026-01-29 13:07:19,62.31,4.90527777777778
2026-01-29 13:07:22,62.31,4.90611111111111
2026-01-29 13:07:25,62.25,4.90694444444444
2026-01-29 13:07:30,62.24,4.90833333333333
2026-01-29 13:07:34,62.18,4.90944444444444
2026-01-29 13:07:37,62.16,4.91027777777778
2026-01-29 13:07:39,62.13,4.91083333333333
2026-01-29 13:07:42,62.1,4.91166666666667
2026-01-29 13:07:44,62.1,4.91222222222222
2026-01-29 13:07:47,62.07,4.91305555555556
2026-01-29 13:07:50,62.04,4.91388888888889
2026-01-29 13:07:52,62.01,4.91444444444444
2026-01-29 13:07:55,61.99,4.91527777777778
2026-01-29 13:07:57,61.98,4.91583333333333
2026-01-29 13:08:00,61.93,4.91666666666667
2026-01-29 13:08:03,61.93,4.9175
2026-01-29 13:08:05,61.91,4.91805555555556
2026-01-29 13:08:08,61.88,4.91888888888889
2026-01-29 13:08:10,61.85,4.91944444444444
2026-01-29 13:08:13,61.83,4.92027777777778
2026-01-29 13:08:16,61.8,4.92111111111111
2026-01-29 13:08:18,61.78,4.92166666666667
2026-01-29 13:08:21,61.74,4.9225
2026-01-29 13:08:23,61.73,4.92305555555556
2026-01-29 13:08:26,61.7,4.92388888888889
2026-01-29 13:08:28,61.68,4.92444444444444
2026-01-29 13:08:31,61.64,4.92527777777778
2026-01-29 13:08:33,61.62,4.92583333333333
2026-01-29 13:08:36,61.6,4.92666666666667
