Time_min,Temp_C
49.65,42.36
49.6833333333333,42.37
55.5333333333333,43.5
55.5833333333333,43.51
55.6333333333333,43.52
55.6833333333333,43.53
55.7166666666667,43.53
55.7666666666667,43.54
55.8,43.56
55.85,43.57
55.9,43.55
55.9333333333333,43.56
55.9833333333333,43.58
56.0333333333333,43.59
56.0666666666667,43.59
56.1166666666667,43.6
56.15,43.6
56.2,43.62
56.2333333333333,43.61
56.2833333333333,43.61
56.3166666666667,43.62
56.3666666666667,43.63
56.4166666666667,43.64
60.7833333333333,44.32
60.8166666666667,44.34
60.8666666666667,44.35
60.9,44.35
60.95,44.36
60.9833333333333,44.35
61.0333333333333,44.36
61.7166666666667,44.39
61.7666666666667,44.39
61.8,44.4
61.85,44.4
61.8833333333333,44.4
61.9333333333333,44.41
61.9833333333333,44.42
62.0166666666667,44.41
62.0666666666667,44.42
63.65,44.58
63.7,44.6
63.7333333333333,44.6
63.7833333333333,44.6
67.3333333333333,45.05
67.3666666666667,45.04
67.4166666666667,45.05
67.4666666666667,45.05
67.5,45.04
67.55,45.05
67.5833333333333,45.05
67.6333333333333,45.07
67.6833333333333,45.07
67.7166666666667,45.06
67.75,45.06
67.9,45.06
70.1666666666667,45.24
70.2,45.24
70.25,45.23
70.2833333333333,45.22
70.3333333333333,45.24
70.3666666666667,45.24
70.4166666666667,45.24
70.4666666666667,45.24
70.5,45.27
70.55,45.27
70.5833333333333,45.28
70.6333333333333,45.28
70.6666666666667,45.28
70.7166666666667,45.29
70.75,45.28
70.8,45.31
75.8166666666667,45.64
80.8166666666667,45.99
80.8666666666667,45.99
80.9,45.99
80.95,45.97
85.9666666666667,46.2
86.4333333333333,46.23
86.4666666666667,46.22
86.5166666666667,46.21
86.5833333333333,46.22
86.6166666666667,46.23
86.65,46.22
86.7,46.22
86.7333333333333,46.22
86.7833333333333,46.22
86.8166666666667,46.23
86.8666666666667,46.23
86.9,46.23
86.95,46.22
87,46.22
87.0333333333333,46.24
87.0833333333333,46.23
87.1166666666667,46.22
87.1666666666667,46.24
87.2,46.24
87.25,46.23
87.2833333333333,46.21
87.3333333333333,46.22
87.3666666666667,46.24
87.4166666666667,46.22
87.4666666666667,46.24
87.5,46.22
87.55,46.22
87.6,46.23
87.6333333333333,46.22
87.6833333333333,46.23
87.7166666666667,46.22
87.7666666666667,46.22
87.8,46.22
87.85,46.22
87.9,46.21
87.9333333333333,46.22
87.9833333333333,46.23
88.0166666666667,46.21
88.0666666666667,46.21
88.1,46.24
88.15,46.22
88.1833333333333,46.21
88.2333333333333,46.22
88.8833333333333,46.2
88.9166666666667,46.22
88.9666666666667,46.2
89,46.21
89.05,46.21
89.0833333333333,46.22
89.1333333333333,46.21
89.1833333333333,46.21
89.2166666666667,46.22
89.2666666666667,46.22
89.3,46.21
89.35,46.22
89.3833333333333,46.22
89.4333333333333,46.22
89.4666666666667,46.22
89.5166666666667,46.22
89.5666666666667,46.24
89.6,46.24
91.7,46.35
91.75,46.35
91.8666666666667,46.36
91.9166666666667,46.36
91.95,46.35
92,46.35
92.05,46.35
92.1,46.35
92.1333333333333,46.35
92.1833333333333,46.35
92.2166666666667,46.36
92.2666666666667,46.36
92.3,46.37
92.35,46.36
92.3833333333333,46.36
92.4333333333333,46.36
92.4666666666667,46.35
92.5166666666667,46.36
92.5666666666667,46.35
92.6,46.38
92.65,46.35
92.6833333333333,46.37
92.7333333333333,46.36
92.7666666666667,46.37
92.8166666666667,46.35
92.85,46.35
92.9,46.37
92.95,46.35
96.4666666666667,46.17
96.5,46.15
96.55,46.15
96.5833333333333,46.15
96.6333333333333,46.16
96.6666666666667,46.15
98.0833333333333,45.97
98.1333333333333,45.97
98.1666666666667,45.96
98.2166666666667,45.97
99.3333333333333,45.79
99.3666666666667,45.8
99.4166666666667,45.78
99.45,45.78
99.5,45.77
104.516666666667,44.85
108.316666666667,44
108.366666666667,43.99
108.416666666667,43.97
108.45,43.97
108.5,43.95
110.683333333333,43.42
110.716666666667,43.41
110.766666666667,43.39
110.816666666667,43.39
110.85,43.37
110.9,43.37
110.95,43.35
110.983333333333,43.33
111.016666666667,43.35
111.066666666667,43.32
111.1,43.32
111.15,43.31
111.183333333333,43.3
111.233333333333,43.28
111.283333333333,43.28
111.316666666667,43.26
111.366666666667,43.24
111.4,43.24
111.45,43.23
111.483333333333,43.22
111.533333333333,43.21
111.566666666667,43.2
111.616666666667,43.18
111.666666666667,43.17
111.716666666667,43.17
111.75,43.14
111.8,43.14
111.833333333333,43.12
111.883333333333,43.12
