Time_min,Temp_C
55.95,75.88
56.0166666666667,75.86
56.0333333333333,75.86
56.0666666666667,75.85
56.1333333333333,75.83
56.1666666666667,75.83
56.2,75.82
56.25,75.82
56.2833333333333,75.82
56.3333333333333,75.82
56.4,75.78
60.8,75.03
60.8333333333333,75.02
60.8666666666667,74.99
60.9333333333333,74.96
60.95,74.93
61,74.91
61.7333333333333,74.43
61.7666666666667,74.4
61.8166666666667,74.39
61.8833333333333,74.33
61.9,74.32
61.9333333333333,74.31
62,74.28
62.0333333333333,74.26
63.6833333333333,73.96
63.7333333333333,73.97
63.7833333333333,73.97
67.3333333333333,73.71
67.3833333333333,73.67
67.4166666666667,73.65
67.4666666666667,73.64
67.5166666666667,73.6
67.55,73.58
67.6,73.57
67.6333333333333,73.53
67.7,73.51
67.75,73.5
67.9,73.4
70.15,72.8
70.1833333333333,72.79
70.25,72.81
70.3166666666667,72.81
70.3333333333333,72.83
70.3833333333333,72.83
70.4166666666667,72.82
70.4666666666667,72.85
70.5333333333333,72.86
70.6166666666667,72.89
70.75,72.89
70.7666666666667,72.92
70.8166666666667,72.92
80.8166666666667,71.94
80.8333333333333,71.92
80.8666666666667,71.91
80.9166666666667,71.88
80.9666666666667,71.86
86.45,71.69
86.4833333333333,71.68
86.5333333333333,71.67
86.6,71.65
86.6166666666667,71.64
86.65,71.63
86.7,71.61
86.75,71.61
86.7833333333333,71.6
86.8333333333333,71.58
86.9,71.56
86.9166666666667,71.53
86.95,71.54
87.0166666666667,71.54
87.05,71.53
87.0833333333333,71.5
87.1333333333333,71.49
87.1666666666667,71.49
87.2166666666667,71.44
87.3,71.42
87.4,71.39
87.4333333333333,71.36
87.4666666666667,71.36
87.5166666666667,71.35
87.55,71.32
87.6,71.31
87.6833333333333,71.28
87.75,71.24
87.7666666666667,71.22
87.8333333333333,71.19
87.85,71.18
87.9,71.16
87.9833333333333,71.14
88.0333333333333,71.13
88.0666666666667,71.1
88.1166666666667,71.08
88.1833333333333,71.04
88.2166666666667,71.03
88.8833333333333,70.83
88.9666666666667,70.83
89.0166666666667,70.85
89.05,70.82
89.1,70.83
89.15,70.82
89.2333333333333,70.82
89.2666666666667,70.82
89.3166666666667,70.82
89.45,70.82
89.4833333333333,70.82
89.5333333333333,70.82
91.7166666666667,71.14
91.75,71.14
91.9,71.13
91.9333333333333,71.11
91.9833333333333,71.11
92.0166666666667,71.11
92.05,71.11
92.1,71.1
92.1666666666667,71.1
92.1833333333333,71.08
92.2333333333333,71.1
92.2833333333333,71.1
92.3333333333333,71.07
92.3833333333333,71.06
92.4,71.05
92.4333333333333,71.05
92.4833333333333,71.04
92.55,71.03
92.5833333333333,71.01
92.6166666666667,71.01
92.65,70.99
92.7,70.97
92.7333333333333,70.97
92.7833333333333,70.96
92.8333333333333,70.94
92.8666666666667,70.93
92.95,70.9
96.4666666666667,68.78
96.5166666666667,68.74
96.5666666666667,68.72
96.6,68.68
96.6333333333333,68.63
98.1,67.4
98.1333333333333,67.35
98.2,67.31
99.3,66.32
99.3333333333333,66.26
99.3833333333333,66.22
99.4166666666667,66.17
99.4833333333333,66.14
108.35,57.77
108.416666666667,57.71
108.466666666667,57.66
110.75,55.68
110.766666666667,55.64
110.816666666667,55.64
110.9,55.54
110.95,55.51
110.983333333333,55.47
111.033333333333,55.43
111.066666666667,55.41
111.116666666667,55.36
111.216666666667,55.3
111.283333333333,55.22
111.35,55.2
111.366666666667,55.15
111.416666666667,55.1
111.466666666667,55.08
111.5,55.04
