Time_min,Temp_C
40.4833333333333,36.97
40.5333333333333,36.99
40.5666666666667,37
40.6166666666667,37.02
40.65,37.03
42.15,37.42
42.2,37.43
42.2333333333333,37.43
42.2833333333333,37.44
42.3166666666667,37.46
46.3,38.46
48.2833333333333,38.85
48.3166666666667,38.85
48.3666666666667,38.87
48.4,38.87
48.45,38.89
48.4833333333333,38.9
48.5333333333333,38.92
48.5666666666667,38.92
48.6166666666667,38.93
53.4166666666667,39.82
53.4666666666667,39.82
53.5,39.83
53.55,39.83
53.5833333333333,39.85
53.6333333333333,39.85
53.6666666666667,39.85
53.7166666666667,39.88
53.7666666666667,39.86
58.7666666666667,40.62
60.6166666666667,40.84
60.65,40.85
60.7,40.85
60.7333333333333,40.86
60.7833333333333,40.86
60.8166666666667,40.87
60.8666666666667,40.89
60.9,40.89
60.95,40.89
61,40.89
61.0333333333333,40.92
61.0833333333333,40.9
61.1333333333333,40.91
61.1666666666667,40.92
61.2166666666667,40.92
61.25,40.93
66.2666666666667,41.46
69.8666666666667,41.79
69.9166666666667,41.77
69.95,41.8
70,41.8
70.0333333333333,41.79
70.0833333333333,41.79
70.1166666666667,41.79
70.1666666666667,41.79
70.2,41.81
70.25,41.82
70.3,41.81
70.3333333333333,41.82
70.3833333333333,41.82
70.4166666666667,41.82
70.4666666666667,41.82
70.5,41.83
70.55,41.82
72.2666666666667,41.96
72.3,41.96
72.35,41.96
72.4,41.96
72.4333333333333,41.96
72.4833333333333,41.96
72.5166666666667,41.97
72.5666666666667,41.98
77.0666666666667,42.25
77.1,42.24
77.15,42.24
77.1833333333333,42.26
77.2333333333333,42.24
77.2833333333333,42.24
77.3166666666667,42.23
81.05,42.46
81.1,42.48
86.1333333333333,42.46
91.15,41.89
91.6666666666667,41.82
91.7,41.81
91.75,41.82
91.8,41.81
91.8333333333333,41.79
91.8833333333333,41.78
91.9166666666667,41.77
91.9666666666667,41.78
96.9666666666667,40.82
100.6,40.06
100.666666666667,40.03
100.7,40.03
100.75,40.02
100.783333333333,39.99
100.833333333333,40
100.883333333333,39.99
100.916666666667,39.97
100.966666666667,39.97
101,39.96
101.05,39.95
101.083333333333,39.92
101.133333333333,39.92
101.183333333333,39.92
101.216666666667,39.92
